x,Neuroepithelium-a,Interneuron,Neuroepithelium-b,RGC-a,immature_neuron,Layer I,Pia,RGC-b,IPC-a,Endothelial cell,IPC-b (mitotic),Microglia,Layer V-VI-a,RGC-c,Layer-V-VI-b,Layer II-IV,Pericyte,Hippocampus,OPC
Gm13569,0.0,0.0,0.0,0.00949963,0.0005017066,0.0,0.0,0.009893451,0.0030317164,0.0,0.0084605105,0.0,0.00071438064,0.008317999,0.0,0.0,0.0,0.0,0.014855022
Gm13609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001689329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm13629,0.0,0.002991511,0.0,0.0012166755,0.0,0.0,0.0,0.0016978474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm13630,0.0,0.0033917082,0.0,0.0,0.0008167866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023306964,0.0,0.0047610165,0.00088210776,0.0,0.0044420445,0.0
Gm13645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018047108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm13659,0.0,0.0067357877,0.0115483655,0.0,0.09500309,0.0045173867,0.0,0.003122573,0.02266208,0.025559321,0.017147597,0.0,0.052475303,0.0,0.052747265,0.023389824,0.0,0.0299075,0.0
Gm13824,0.0,0.0,0.0,0.0015553208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm13936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm13954,0.0,0.0,0.0,0.002194677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm13974,0.0,0.0,0.0,0.0,0.0035058288,0.0,0.0,0.00574015,0.0020817593,0.0,0.0,0.0,0.0,0.0,0.0,0.0030698266,0.0,0.0,0.018084222
Gm14040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07999361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm14061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021651082,0.0,0.0,0.0,0.0,0.0007210147,0.0
Gm14077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035742663,0.0,0.0018428022,0.0,0.0,0.0
Gm14102,0.0,0.0,0.0,0.0,0.00094719644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm14157,0.0,0.0,0.0,0.0011175906,0.0,0.0,0.0,0.0019492764,0.0,0.0,0.0,0.0,0.0,0.0042076637,0.0,0.00053705805,0.0,0.0,0.0
Gm14169,0.0,0.0,0.0,0.0,0.0012758769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012199208,0.0,0.0037009784,0.0,0.0,0.0,0.0
Gm14235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017316407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm14343,0.0,0.0,0.0,0.0022261753,0.0,0.0,0.0,0.0,0.0017944955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm14372,0.0,0.0,0.0,0.0,0.0011499139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm14379,0.0,0.0,0.0,0.0,0.001391517,0.0068024495,0.0,0.0027152938,0.0,0.0,0.0,0.0,0.0,0.0042756232,0.0,0.0,0.0,0.0,0.007720932
Gm14409,0.0,0.0030014494,0.0,0.0,0.00071327365,0.0026382557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016928028,0.0,0.0,0.0,0.0,0.0
Gm14443,0.0,0.0043889727,0.0,0.0014653762,0.0010636513,0.008730503,0.0,0.0,0.0047329245,0.0,0.0,0.0,0.002029392,0.0,0.0164458,0.009736873,0.036722578,0.00487562,0.009708198
Gm14446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017688395,0.0,0.0,0.0,0.0,0.0,0.0,0.004188269,0.0,0.0,0.0,0.0
Gm14634,0.0,0.018831674,0.0,0.007245118,0.005355142,0.008918046,0.0,0.002183184,0.0048405966,0.0,0.0,0.0,0.013523461,0.0026499368,0.012449493,0.007093442,0.0,0.041365266,0.0
Gm14661,0.0,0.0,0.0,0.0,0.00092430547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm14817,0.0,0.0017280037,0.0,0.0,0.0015798338,0.0037977821,0.0,0.0,0.0019385092,0.0,0.0012618206,0.0,0.0022362699,0.0,0.0,0.0040443656,0.0,0.0023890573,0.0
Gm14858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016923964,0.0,0.0,0.0,0.0,0.0,0.0
Gm14965,0.0,0.0035768824,0.0,0.0,0.0028619168,0.0068020103,0.0,0.0014244327,0.002431761,0.0,0.0,0.0,0.0,0.0,0.004096828,0.0,0.0,0.0,0.004170306
Gm15104,0.0,0.0,0.0,0.0,0.00096781173,0.0,0.0,0.0,0.0024847095,0.0,0.0,0.0,0.0035175167,0.0,0.0057965233,0.010363228,0.0,0.0,0.0
Gm15412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002111372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714238,0.0,0.0,0.0
Gm15420,0.0,0.0,0.0,0.0021540828,0.0015729282,0.0,0.0,0.0,0.001460087,0.0,0.0,0.0,0.0013658437,0.002173858,0.0,0.0,0.0,0.0,0.0
Gm15423,0.0,0.0,0.0,0.0,0.015453272,0.0,0.0,0.0,0.00813342,0.0,0.0,0.0,0.0046561775,0.0,0.0,0.012257068,0.0,0.012157803,0.0
Gm15440,0.0,0.0,0.0,0.0023316466,0.0020297272,0.002356014,0.0,0.0,0.0,0.0,0.0,0.0,0.005967954,0.0,0.011790821,0.0016599338,0.0,0.010277743,0.0
Gm15477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027902965,0.002353661,0.0,0.0,0.0041155457
Gm15479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023035812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027458689,0.0,0.0,0.0
Gm15510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019236946,0.0,0.0,0.0,0.0,0.0,0.0
Gm15533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000989674,0.0,0.0,0.0,0.0,0.004870123,0.0
Gm15612,0.0017213618,0.0064128977,0.016368346,0.0,0.0029329956,0.0,0.0,0.0,0.0071885684,0.0,0.010261648,0.0,0.005416295,0.0,0.009816792,0.009803514,0.0,0.00797548,0.0
Gm15619,0.0,0.0,0.0,0.0,0.0018253021,0.0,0.0,0.0018890311,0.0019388881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007210147,0.0
Gm15690,0.0,0.0,0.0,0.0,0.0011784142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038325659,0.0,0.0,0.0,0.0,0.0051963083,0.0
Gm15718,0.0,0.0,0.003616904,0.0038683675,0.001297518,0.0,0.0,0.0,0.0,0.0,0.0013993061,0.0,0.002309703,0.005239754,0.0,0.0,0.0,0.0025973038,0.008437616
Gm15721,0.0,0.0,0.0,0.0019470244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm15755,0.0,0.005168253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm15777,0.0,0.0053701918,0.0,0.0018508539,0.0018672565,0.005439944,0.0,0.0022374669,0.0019358624,0.0,0.0,0.0,0.0,0.001288875,0.0,0.0012382951,0.0,0.0030358967,0.0
Gm15810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015908888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002418096,0.0,0.003591866,0.0
Gm15813,0.0,0.0028064898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026736276,0.0,0.0014265759,0.0,0.0,0.0
Gm15857,0.0,0.0,0.0,0.0,0.003284295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013036489,0.0,0.00266542,0.0,0.0,0.0047609094,0.0
Gm15929,0.0,0.0,0.0,0.0016356634,0.0014160142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012762251,0.0032448056,0.0,0.0,0.0,0.0,0.009001311
Gm15941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004096023,0.0,0.0,0.0,0.0,0.0,0.0,0.0011117747,0.0
Gm15962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016053085,0.0,0.0,0.0,0.0,0.0
Gm15983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015491846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm16047,0.0,0.0014082576,0.0,0.0,0.0010858714,0.0,0.0,0.003822852,0.0,0.0,0.0049979687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm16087,0.0,0.0,0.0,0.0,0.0060931784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008328724,0.003888715,0.013018422,0.0011433061,0.0,0.0,0.0
Gm16093,0.0,0.0059771147,0.0,0.0,0.0011874846,0.0,0.0,0.002604525,0.0,0.0,0.0,0.0,0.0,0.0,0.003425493,0.00093861576,0.0,0.0044477745,0.0
Gm16156,0.0014727148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012818967,0.0,0.0,0.0,0.0,0.0,0.0
Gm16160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001435292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm16161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024310928,0.0,0.002015744,0.0,0.0,0.0,0.0028946996,0.0,0.0,0.0,0.0
Gm16217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018755313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm16224,0.002090938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm16233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002537827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm16246,0.0,0.0,0.0,0.0022780823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087308034,0.0,0.0,0.0,0.0,0.0
Gm16278,0.0,0.0,0.0,0.0,0.0006877665,0.0,0.0,0.0,0.0,0.0,0.0049979687,0.0,0.0,0.0016696352,0.003039953,0.0,0.0,0.0,0.0
Gm16299,0.0,0.0,0.008029931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036944407,0.0,0.0,0.0,0.0,0.0,0.0
Gm16308,0.0,0.0,0.0,0.0,0.001659445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027330238,0.0,0.001976474,0.0016197971,0.0,0.0,0.0
Gm16364,0.0,0.0,0.0,0.0,0.0008602086,0.0,0.0,0.0,0.0030158327,0.0,0.0,0.0,0.002285204,0.0,0.0032763546,0.0018303822,0.0,0.0049143755,0.0
Gm16552,0.0,0.0,0.0,0.0,0.0006380116,0.0,0.0,0.001664371,0.0,0.0,0.0,0.0,0.0,0.0062607564,0.0,0.0,0.0,0.0,0.0
Gm16559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020399345,0.0,0.0,0.0,0.0,0.0,0.0
Gm16564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038472728,0.0,0.007471672,0.0,0.0,0.0,0.0,0.0,0.0,0.0021085087,0.0
Gm16630,0.0,0.0,0.0,0.0,0.0005207381,0.0,0.0,0.0,0.002736679,0.0,0.0,0.0,0.0,0.0,0.004231766,0.0025888048,0.0,0.0029625206,0.0
Gm16731,0.0,0.0,0.0,0.0,0.0,0.00409887,0.0,0.0,0.0,0.0,0.0,0.0,0.0018075106,0.0,0.0031856538,0.0043406966,0.0,0.007088983,0.0
Gm16758,0.0,0.0,0.0,0.0,0.0015625954,0.0,0.0,0.0,0.0,0.0,0.007292099,0.0,0.0028910432,0.0,0.0,0.0,0.0,0.002421759,0.0
Gm16938,0.0,0.0,0.0,0.0021075034,0.0,0.0,0.0,0.0011838773,0.0,0.0,0.0,0.0,0.0,0.0,0.0028946996,0.0,0.0,0.0034352688,0.0
Gm17067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027555476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm17077,0.0012005745,0.0031110488,0.0,0.0,0.0,0.0,0.0,0.0,0.0013031767,0.018975383,0.0070795976,0.0,0.0013536675,0.0,0.0,0.0020636525,0.0,0.0,0.0
Gm17106,0.0,0.0028525125,0.0,0.0,0.0006340806,0.0,0.0,0.0,0.0024595798,0.0,0.0,0.0,0.00100593,0.0,0.0,0.0011952141,0.0,0.0,0.0049317773
Gm17110,0.0,0.0,0.0,0.0014326681,0.0,0.0,0.0,0.0,0.0021541263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050185923
Gm17130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm17135,0.0,0.0,0.0,0.0,0.0039918907,0.0,0.0,0.0028884958,0.0023323798,0.0,0.0,0.0,0.0036023508,0.0,0.0,0.0006224627,0.0,0.0,0.0
Gm17167,0.0027093275,0.0,0.0,0.0026100671,0.0,0.0,0.0,0.001435292,0.0,0.0,0.0,0.0,0.0,0.007998012,0.0,0.0,0.0,0.0,0.0
Gm1720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017937655,0.0,0.0,0.0,0.0,0.0,0.0,0.0013788788,0.00156205,0.0,0.0,0.0
Gm17322,0.0,0.0,0.0,0.0,0.0058656954,0.0,0.0,0.0,0.0,0.0,0.002081629,0.0,0.005403107,0.0,0.009223788,0.002722016,0.0,0.013902258,0.0
Gm17333,0.0,0.005630768,0.0,0.0037425826,0.01159832,0.0,0.0,0.001236831,0.0,0.0,0.005365476,0.0,0.0011568468,0.0024247442,0.0,0.0,0.0,0.0,0.0
Gm17337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017883527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm17567,0.0,0.0,0.0,0.0,0.0,0.0037977821,0.0,0.0,0.0,0.0,0.0025420515,0.0,0.0,0.0,0.0028107197,0.0026281693,0.0,0.0052862274,0.0
Gm17590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026756404,0.0,0.0,0.0,0.0,0.0,0.0
Gm17597,0.0,0.0,0.0,0.004020315,0.0,0.0,0.0,0.008746913,0.0,0.0,0.0,0.0,0.0,0.004233398,0.0,0.0,0.0,0.0,0.0
Gm17617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm17622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022923695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm17732,0.0,0.005462373,0.0,0.0,0.00041327399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007426795,0.0,0.009610071,0.0047725094,0.0,0.0,0.0
Gm2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001772701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024066505,0.0
Gm20394,0.0,0.0,0.0,0.0012313527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm20515,0.0,0.005057501,0.0,0.020807123,0.0,0.0,0.0,0.010696768,0.0,0.0,0.0,0.0,0.0,0.0112553965,0.003849239,0.0,0.0,0.0,0.011666504
Gm20521,0.0,0.0,0.0,0.0024493756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034629155,0.0
Gm20535,0.0,0.0052416776,0.0,0.0,0.00042281553,0.0065475996,0.0,0.0,0.0023835741,0.0,0.0030423752,0.0,0.0,0.0027378427,0.0,0.0011261328,0.0,0.005716257,0.01241569
Gm20627,0.0,0.0,0.0,0.003926366,0.0010430971,0.0,0.0,0.0,0.0,0.0,0.0014002186,0.0,0.0012857098,0.0,0.0032055252,0.0,0.0,0.0024066505,0.0
Gm20644,0.0,0.0,0.0,0.003594654,0.002167868,0.0,0.0,0.0,0.0012507931,0.0,0.004977822,0.0,0.0022998147,0.0032426892,0.0,0.0,0.0,0.0,0.0040675406
Gm21060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00068950665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm21103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm21319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00185177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm21859,0.0,0.0,0.0,0.012761745,0.0,0.0,0.0,0.0028847193,0.0014284131,0.0,0.0,0.0,0.0,0.006352349,0.0027948453,0.0,0.0,0.0041074743,0.021200262
Gm21917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016163181,0.0,0.0,0.0,0.0,0.0,0.0
Gm22009,0.0,0.0,0.0052837958,0.0,0.0005047086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019755042,0.002096324,0.0,0.002455934,0.0,0.0,0.0
Gm22067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016754117,0.0,0.0,0.0,0.0,0.0,0.0
Gm22105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010571454,0.0,0.0,0.0025915706,0.0,0.0,0.0
Gm22137,0.0,0.0,0.0,0.0,0.0,0.010092316,0.0,0.0,0.0017693768,0.0,0.0,0.0,0.0,0.0,0.0,0.0017613652,0.0,0.0,0.0
Gm22344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017253472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016312596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013268318,0.0,0.0,0.0033665278,0.0,0.0,0.0028958651,0.003946944,0.00086983555,0.0,0.0016857149,0.0
Gm22499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016205827,0.0,0.0,0.0,0.0,0.0,0.0
Gm22504,0.0,0.0,0.0,0.0037137454,0.0029727754,0.0037977821,0.0,0.0,0.0031043908,0.0,0.0060007586,0.0,0.0076339953,0.0031620613,0.004231766,0.0018237657,0.0,0.0,0.0
Gm22540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019645302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002513071,0.0,0.00097473233,0.0,0.0,0.0
Gm22656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007158534,0.0,0.0,0.0028670602,0.0,0.0020224436,0.0,0.0,0.0,0.0,0.0,0.0
Gm22720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22752,0.0014543175,0.0,0.0,0.0,0.0015274066,0.0052928687,0.0,0.0028973403,0.0,0.0,0.0,0.0,0.004577653,0.0,0.0,0.0007933905,0.0,0.0057342434,0.0
Gm22755,0.0,0.005454177,0.0,0.0,0.0,0.0,0.0,0.0019094392,0.0015173866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040794266
Gm22804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018946595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22813,0.0,0.014764462,0.0,0.0,0.0033241713,0.013575757,0.0,0.0062532187,0.003261269,0.0,0.0,0.0,0.00071438064,0.002710058,0.0,0.004680078,0.0,0.0,0.0072148005
Gm22846,0.0,0.0,0.0,0.0,0.0010158157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22858,0.0,0.0,0.0,0.0,0.0008261823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017763001,0.0,0.0,0.0,0.0,0.0,0.0
Gm22967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019470581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22982,0.0034770537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012087221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23049,0.0,0.0,0.0,0.0,0.00081175374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23054,0.0,0.0044560246,0.0,0.0,0.0,0.0,0.0,0.0,0.005008407,0.0,0.0,0.0,0.0023531157,0.0,0.0,0.0009167952,0.0,0.0,0.0
Gm23224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024148058,0.0,0.0,0.0,0.0,0.0,0.0
Gm23232,0.0,0.0,0.0,0.0,0.0010614386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23253,0.0025540772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23407,0.0,0.0,0.0,0.0,0.0008891771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23428,0.0,0.0,0.0,0.0,0.0009459568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001532787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23510,0.0,0.0,0.0,0.0,0.0013452718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046095178,0.0,0.0,0.0027900995,0.0,0.0023890573,0.0
Gm23537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002693178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002693178,0.0023899404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023404793,0.0,0.0,0.0,0.0,0.0
Gm23731,0.0,0.0,0.0,0.0,0.000939007,0.0,0.0,0.0034609067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018697424,0.0,0.002395141,0.0
Gm23791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002693178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23806,0.0,0.003945645,0.0,0.0,0.0,0.0,0.0,0.0,0.0023899404,0.0,0.0,0.0,0.0,0.0,0.0022502998,0.0,0.0,0.0,0.0
Gm23837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003518146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23875,0.0,0.0,0.0,0.0,0.0010537864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23883,0.0,0.0,0.0,0.0022376173,0.0,0.0,0.0,0.0,0.0,0.0,0.003518146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028670602,0.0,0.0,0.0,0.0,0.0,0.0,0.0013525678,0.0
Gm23947,0.0,0.0,0.0,0.0,0.0011065679,0.0,0.0,0.0,0.0,0.0,0.0028670602,0.0,0.0009769889,0.0,0.0,0.0,0.0,0.0,0.0
Gm23964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003809126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035846732,0.0,0.0,0.0,0.0,0.0,0.0,0.0025528662,0.0,0.0,0.0030738644
Gm24059,0.0,0.0,0.0,0.0,0.0010140938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24146,0.0,0.0,0.0,0.0,0.0011890911,0.0,0.0,0.008826338,0.0023899404,0.0,0.004012161,0.0,0.0019161495,0.0037323297,0.0,0.0,0.0,0.0,0.0
Gm24148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041419934,0.0,0.00053705805,0.0,0.0,0.0
Gm24245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042112604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046610944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24401,0.0,0.0,0.0,0.0,0.0023142004,0.0,0.0,0.0,0.0032777493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24447,0.0,0.0,0.0,0.0014941226,0.0010381164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24462,0.0,0.0,0.0,0.0,0.00157229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034536766,0.0,0.0,0.0
Gm24560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022932887,0.0,0.0,0.0,0.0,0.0,0.0
