,table
olfr1173,o0
olfr1174-ps,o0
olfr1175-ps,o0
olfr1176,o0
olfr1177-ps,o0
olfr1178,o0
olfr1179,o0
olfr1180,o0
olfr1183,o0
olfr1185-ps1,o0
olfr1186,o0
olfr1188,o0
olfr1191-ps1,o0
olfr1192-ps1,o0
olfr1193,o0
olfr1195,o0
olfr1196,o0
olfr1197,o0
olfr1198,o0
olfr1199,o0
olfr1200,o0
olfr1201,o0
olfr1205,o0
olfr1204,o0
olfr1206,o0
olfr1208,o0
olfr1209,o0
olfr1211,o0
olfr1212,o0
olfr1214,o0
olfr1215,o0
olfr1216,o0
olfr1217,o0
olfr1218,o0
olfr1219,o0
olfr1220,o0
olfr1221,o0
olfr1222,o0
olfr1224-ps1,o0
olfr1225,o0
olfr1226,o0
olfr1229,o0
olfr1231,o0
olfr1233,o0
olfr1234,o0
olfr1238,o0
olfr1240,o0
olfr1241,o0
olfr1242,o0
olfr1243,o0
olfr1245,o0
olfr1246,o0
olfr1247,o0
olfr1249,o0
olfr1250,o0
olfr1253,o0
olfr1254,o0
olfr1256,o0
olfr48,o0
olfr1257,o0
olfr1258,o0
olfr1259,o0
olfr1260,o0
olfr1261,o0
olfr1262,o0
olfr1263,o0
olfr1264,o0
olfr1265,o0
olfr32,o0
olfr1270,o0
olfr1506,o0
olfr142,o0
olfr1271,o0
olfr1274-ps,o0
olfr1275,o0
olfr1276,o0
olfr1277,o0
olfr1278,o0
olfr1279,o0
olfr1280,o0
olfr1281,o0
olfr1283,o0
olfr1284,o0
olfr1286,o0
olfr1288,o0
olfr1289,o0
olfr1290,o0
olfr1291-ps1,o0
olfr1293-ps,o0
olfr1294,o0
olfr1299,o0
olfr1301,o0
olfr1302,o0
olfr1305,o0
olfr1306,o0
olfr1307,o0
olfr1309,o0
olfr1310,o0
olfr1311,o0
olfr1312,o0
olfr1313,o0
olfr1314,o0
olfr1315-ps1,o0
olfr1316,o0
olfr1317,o0
olfr1318,o0
oip5,o0
oxt,o0
otor,o0
ovol2,o0
oser1,o0
ocstamp,o0
osbpl2,o0
ogfr,o0
oprl1,o0
otol1,o0
oaz3,o0
otud7b,o0
olfr1402,o0
olfml3,o0
ovgp1,o0
olfr266,o0
olfm3,o0
ostc,o0
odf2l,o0
otud6b,o0
osgin2,o0
orc3,o0
olfr70,o0
olfr71,o0
olfr156,o0
olfr157,o0
olfr155,o0
olfr275,o0
olfr273,o0
olfr272,o0
olfr270,o0
olfr267,o0
orm1,o0
orm3,o0
orm2,o0
oma1,o0
orc1,o0
osbpl9,o0
olfr62,o0
olfr1342,o0
olfr1341,o0
olfr1340,o0
olfr1339,o0
olfr1338,o0
olfr1337,o0
olfr1335,o0
olfr1333,o0
olfr1331,o0
olfr1330,o0
olfr1328,o0
oxct2b,o0
oxct2a,o0
oscp1,o0
oprd1,o0
otud3,o0
oog4,o0
oog3,o0
oog2,o0
orc5,o0
otof,o0
ost4,o0
otop1,o0
ociad1,o0
ociad2,o0
odam,o0
odaph,o0
oasl2,o0
oasl1,o0
oas2,o0
oas3,o0
oas1e,o0
oas1c,o0
oas1f,o0
oas1h,o0
oas1g,o0
oas1a,o0
oas1d,o0
orai1,o0
ogfod2,o0
orai2,o0
olfr718-ps1,o0
ocm,o0
opn1sw,o0
olfr461,o0
olfr460,o0
olfr459,o0
olfr458,o0
olfr457,o0
olfr455,o0
olfr38,o0
olfr452,o0
olfr450,o0
olfr449,o0
olfr448,o0
olfr447,o0
olfr446,o0
olfr441,o0
olfr237-ps1,o0
olfr437,o0
olfr13,o0
olfr435,o0
olfr434,o0
olfr47,o0
osbpl3,o0
oxtr,o0
ogg1,o0
olfr211,o0
olfr212,o0
olfr213,o0
olfr214,o0
olfr215,o0
olr1,o0
oscar,o0
olfr1344,o0
olfr1336,o0
olfr1346,o0
olfr5,o0
olfr1347,o0
olfr1348,o0
olfr1349,o0
olfr1350,o0
obox8,o0
obox7,o0
obox2,o0
obox1,o0
obox3,o0
obox5,o0
obox6,o0
opa3,o0
ovol3,o0
otog,o0
oca2,o0
otud7a,o0
olfr291,o0
olfr290,o0
olfr310,o0
olfr309,o0
olfr308,o0
olfr307,o0
olfr305,o0
olfr304,o0
olfr303,o0
olfr301,o0
olfr299,o0
olfr298,o0
olfr297,o0
olfr295,o0
olfr294,o0
olfr293,o0
olfr292,o0
omp,o0
olfr520,o0
olfr521,o0
olfr543,o0
olfr544,o0
olfr545,o0
olfr548-ps1,o0
olfr549,o0
olfr550,o0
olfr551,o0
olfr552,o0
olfr553,o0
olfr554,o0
olfr556,o0
olfr557,o0
olfr558,o0
olfr33,o0
olfr78,o0
olfr560,o0
olfr561,o0
olfr564,o0
olfr566,o0
olfr568,o0
olfr569,o0
olfr570,o0
olfr571,o0
olfr574,o0
olfr575,o0
olfr576,o0
olfr577,o0
olfr578,o0
olfr582,o0
olfr584,o0
olfr585,o0
olfr586,o0
olfr588-ps1,o0
olfr589,o0
olfr591,o0
olfr592,o0
olfr593,o0
olfr594,o0
olfr596,o0
olfr597,o0
olfr598,o0
olfr599,o0
olfr600,o0
olfr601,o0
olfr603,o0
olfr607,o0
olfr608,o0
olfr609,o0
olfr613,o0
olfr615,o0
olfr617,o0
olfr618,o0
olfr619,o0
olfr620,o0
olfr622,o0
olfr623,o0
olfr624,o0
olfr243,o0
olfr629,o0
olfr630,o0
olfr69,o0
olfr68,o0
olfr67,o0
olfr66,o0
olfr65,o0
olfr631,o0
olfr632,o0
olfr633,o0
olfr635,o0
olfr639,o0
olfr641,o0
olfr642,o0
olfr644,o0
olfr645,o0
olfr646,o0
olfm5,o0
olfr648,o0
olfr649,o0
olfr651,o0
olfr652,o0
olfr653,o0
olfr654,o0
olfr655,o0
olfr656,o0
olfr657,o0
olfr658,o0
olfr659,o0
olfr665,o0
olfr666,o0
olfr667,o0
olfr668,o0
olfr669,o0
olfr670,o0
olfr671,o0
olfr672,o0
olfr675,o0
olfr676,o0
olfr677,o0
olfr678,o0
olfr679,o0
olfr680-ps1,o0
olfr681,o0
olfr683,o0
olfr684,o0
olfr685,o0
olfr686,o0
olfr688,o0
olfr689,o0
olfr690,o0
olfr691,o0
olfr694,o0
olfr695,o0
olfr697,o0
olfr698,o0
olfr699,o0
olfr700,o0
olfr701,o0
olfr702,o0
olfr703,o0
olfr704,o0
olfr705,o0
olfr706,o0
olfr707,o0
olfr1532-ps1,o0
olfr709-ps1,o0
olfr710,o0
olfr6,o0
olfr711,o0
olfr2,o0
olfr713,o0
olfr714,o0
olfr715b,o0
olfr715,o0
olfr716,o0
olfml1,o0
ovch2,o0
olfr467,o0
olfr469,o0
olfr470,o0
olfr472,o0
olfr473,o0
olfr476,o0
olfr477,o0
olfr478,o0
olfr479,o0
olfr480,o0
olfr481,o0
olfr482,o0
olfr483,o0
olfr484,o0
olfr485,o0
olfr487,o0
olfr488,o0
olfr491,o0
olfr492,o0
olfr502,o0
olfr506,o0
olfr508,o0
olfr509,o0
olfr510,o0
olfr513,o0
olfr516,o0
olfr517,o1
olfr518,o1
otoa,o1
orai3,o1
oat,o1
olfr522,o1
olfr523,o1
olfr524,o1
olfr525,o1
olfr527,o1
olfr60,o1
olfr530,o1
olfr531,o1
olfr532,o1
olfr533,o1
olfr535,o1
olfr536,o1
olfr538,o1
olfr46,o1
olfr61,o1
olfr53,o1
olfr539,o1
olfr45,o1
olfr541,o1
odf3,o1
osbpl5,o1
ocel1,o1
olfr372,o1
olfr373,o1
olfr374,o1
otud4,o1
olfr370,o1
olfr371,o1
orc6,o1
ogfod1,o1
osgin1,o1
olfr24,o1
olfr828,o1
olfr829,o1
olfr830,o1
olfr832,o1
olfr835,o1
olfr836,o1
olfr837,o1
olfr839-ps1,o1
olfr843,o1
olfr844,o1
olfr845,o1
olfr846,o1
olfr847,o1
olfr849,o1
olfr850,o1
olfr851,o1
olfr853,o1
olfr855,o1
olfr857,o1
olfr58,o1
olfr859,o1
olfr860,o1
olfr862,o1
olfr77,o1
olfr868,o1
olfr869,o1
olfr870,o1
olfr39,o1
olfr873,o1
olfr18,o1
olfm2,o1
opcml,o1
olfr160,o1
olfr874,o1
olfr875,o1
olfr876,o1
olfr877,o1
olfr145,o1
olfr878,o1
olfr881,o1
olfr884,o1
olfr885,o1
olfr887,o1
olfr888,o1
olfr889,o1
olfr890,o1
olfr893,o1
olfr894,o1
olfr143,o1
olfr895,o1
olfr896-ps1,o1
olfr25,o1
olfr898,o1
olfr250,o1
olfr251,o1
olfr147,o1
olfr901,o1
olfr902,o1
olfr904,o1
olfr905,o1
olfr906,o1
olfr907,o1
olfr911-ps1,o1
olfr910,o1
olfr912,o1
olfr913,o1
olfr914,o1
olfr916,o1
olfr917,o1
olfr918,o1
olfr919,o1
olfr920,o1
olfr921,o1
olfr922,o1
olfr923,o1
olfr924,o1
olfr26,o1
olfr926,o1
olfr930,o1
olfr933,o1
olfr934,o1
olfr146,o1
olfr937,o1
olfr938,o1
olfr27,o1
olfr943,o1
olfr944,o1
olfr1537,o1
olfr945,o1
olfr948,o1
olfr951,o1
olfr952,o1
olfr954,o1
olfr955,o1
olfr44,o1
olfr957,o1
olfr958,o1
olfr959,o1
olfr148,o1
olfr960,o1
olfr961,o1
olfr963,o1
olfr149,o1
olfr150,o1
olfr967,o1
olfr968,o1
olfr969,o1
olfr970,o1
olfr971,o1
olfr972,o1
olfr229,o1
olfr974,o1
olfr975,o1
olfr976,o1
olfr979,o1
olfr980,o1
olfr981,o1
olfr982,o1
olfr983,o1
olfr984,o1
olfr985,o1
olfr986,o1
oaf,o1
odf3l1,o1
oaz2,o1
onecut1,o1
omt2a,o1
omt2b,o1
ooep,o1
osbpl10,o1
oxsr1,o1
oprm1,o1
olig3,o1
ostm1,o1
oit3,o1
olfr1358,o1
olfr1357,o1
olfr1356,o1
olfr1355,o1
olfr8,o1
olfr1353,o1
olfr1352,o1
olfr1351,o1
olfr57,o1
odf3l2,o1
onecut3,o1
oaz1,o1
otogl,o1
osbpl8,o1
os9,o1
ormdl2,o1
olfr9,o1
olfr763,o1
olfr764-ps1,o1
olfr765,o1
olfr766-ps1,o1
olfr767,o1
olfr768,o1
olfr769,o1
olfr770,o1
olfr772,o1
olfr773,o1
olfr774,o1
olfr775,o1
olfr776,o1
olfr777,o1
olfr780,o1
olfr781,o1
olfr782,o1
olfr784,o1
olfr786,o1
olfr787,o1
olfr788,o1
olfr789,o1
olfr790,o1
olfr791,o1
olfr792,o1
olfr794,o1
olfr796,o1
olfr798,o1
olfr799,o1
olfr800,o1
olfr801,o1
olfr802,o1
olfr803,o1
olfr804,o1
olfr805,o1
olfr806,o1
olfr807,o1
olfr808,o1
olfr809,o1
olfr810,o1
olfr811,o1
olfr813,o1
olfr814,o1
olfr815,o1
olfr816,o1
olfr818,o1
olfr819,o1
olfr820,o1
olfr821,o1
olfr822,o1
olfr823,o1
olfr824,o1
olfr825,o1
olfr826,o1
olfr827,o1
osbp2,o1
osm,o1
ogdh,o1
otx1,o1
olfr56,o1
olfr1396,o1
olfr1395,o1
olfr1394,o1
olfr1393,o1
olfr1392,o1
olfr10,o1
olfr1391,o1
olfr1390,o1
olfr1389,o1
olfr1388,o1
olfr1387,o1
olfr1386,o1
olfr1385,o1
olfr1384,o1
olfr1383,o1
olfr1382,o1
olfr1381,o1
olfr1380,o1
olfr1378,o1
olfr1377,o1
olfr51,o1
olfr54,o1
olfr1373,o1
olfr1371,o1
olfr30,o1
olfr332,o1
olfr330,o1
olfr329-ps,o1
olfr328,o1
olfr224,o1
olfr325,o1
olfr324,o1
olfr323,o1
olfr322,o1
olfr319,o1
olfr318,o1
olfr317,o1
olfr316,o1
olfr315,o1
olfr314,o1
olfr313,o1
olfr312,o1
olfr311,o1
obscn,o1
olfr222,o1
olfr223,o1
odf4,o1
olfr20,o1
olfr376,o1
olfr1,o1
olfr380,o1
olfr381,o1
olfr382,o1
olfr385,o1
olfr384,o1
olfr389,o1
olfr390,o1
olfr392,o1
olfr393,o1
olfr394,o1
olfr395,o1
olfr23,o1
olfr397,o1
olfr398,o1
olfr139,o1
olfr401,o1
olfr402,o1
olfr403,o1
olfr43,o1
olfr406,o1
olfr59,o1
olfr410,o1
olfr411,o1
olfr412,o1
ovca2,o1
omg,o1
olfr462,o1
olfr463,o1
olfr464,o1
osbpl7,o1
ormdl3,o1
otop2,o1
otop3,o1
oxld1,o1
ogfod3,o1
osr1,o1
odc1,o1
oog1,o1
otub2,o1
olfr1370,o1
olfr1369-ps1,o1
olfr263,o1
olfr1368,o1
olfr1366,o1
olfr1535,o1
olfr1364,o1
olfr1362,o1
olfr11,o1
olfr1361,o1
ofcc1,o1
omd,o1
ogn,o1
olfr465-ps1,o1
olfr466,o1
otp,o1
ocln,o1
oit1,o1
olfr720,o1
olfr31,o1
olfr721-ps1,o1
oxsm,o1
oxnad1,o1
ogdhl,o1
opn4,o1
otx2,o1
otx2os1,o1
olfr722,o1
olfr723,o1
olfr725,o1
olfr726,o1
olfr727,o1
olfr728,o1
olfr729,o1
olfr730,o1
olfr731,o1
olfr732,o1
olfr733,o1
olfr734,o1
olfr735,o1
olfr736,o1
olfr738,o1
olfr739,o1
olfr740,o1
olfr741,o1
olfr742,o1
olfr743,o1
olfr746,o1
olfr747,o1
olfr748,o1
olfr749,o1
osgep,o1
olfr750,o1
olfr221,o1
olfr1513,o1
olfr1512,o1
olfr1511,o1
olfr1510,o1
olfr1508,o1
olfr1507,o1
olfr49,o1
oxa1l,o1
olfm4,o1
oxgr1,o1
oxct1,o1
osmr,o1
otulin,o1
osr2,o1
odf1,o1
oxr1,o1
oc90,o1
oplah,o1
odf3b,o1
olfr288,o1
olfr287,o1
olfr286,o1
olfr285,o1
olfr284,o1
olfr283,o1
olfr282,o1
olfr281,o1
or5bs1p,o1
olfr279,o1
olfr161,o1
olfr15,o1
olfr19,o1
olfr164,o1
olfr165,o1
olfr166,o1
olfr167,o1
olfr168,o1
olfr171,o1
ostn,o1
opa1,o1
osbpl11,o1
olfr172,o1
olfr173,o1
olfr175-ps1,o1
olfr177,o1
olfr178,o1
olfr180,o1
olfr181,o1
olfr183,o1
olfr186,o1
olfr190,o1
olfr191,o1
olfr193,o1
olfr194,o1
olfr195,o1
olfr201,o1
olfr202,o1
olfr203,o1
olfr204,o1
olfr205,o1
olfr206,o1
olfr209,o1
olig2,o1
olig1,o1
olfr55,o1
olfr1564,o1
olfr63,o1
olfr90,o1
olfr91,o1
olfr92,o1
olfr93,o1
olfr94,o1
olfr95,o1
olfr96,o1
olfr97,o1
olfr98,o1
olfr99,o1
olfr101,o1
olfr102,o1
olfr103,o1
olfr104-ps,o1
olfr105-ps,o1
olfr106-ps,o1
olfr107,o1
olfr108,o1
olfr109,o1
olfr110,o1
olfr111,o1
olfr112,o1
olfr113,o1
olfr114,o1
olfr115,o1
olfr116,o1
olfr118,o1
olfr119,o1
olfr123,o1
olfr124,o1
olfr125,o1
olfr126,o1
olfr127,o1
olfr128,o1
olfr761,o1
olfr129,o1
olfr130,o1
olfr131,o1
olfr132,o1
olfr133,o1
olfr134,o1
olfr135,o1
olfr138,o1
olfr137,o1
olfr136,o1
opn5,o1
oard1,o1
osbpl1a,o1
onecut2,o1
oacyl,o1
ovol1,o1
otub1,o1
oosp2,o1
oosp1,o1
oosp3,o1
olfr1417,o1
olfr1418,o1
olfr1419,o1
olfr1420,o1
osbp,o1
olfr1423,o1
olfr1424,o1
olfr1425,o1
olfr1426,o1
olfr1427,o1
olfr1428,o1
olfr76,o1
olfr1555-ps1,o1
olfr1431,o1
olfr1432,o1
olfr235,o1
olfr1434,o1
olfr1438-ps1,o1
olfr1440,o1
olfr1441,o1
olfr1442,o1
olfr1443,o1
olfr1444,o1
olfr1445,o1
olfr1446,o1
olfr1447,o1
olfr1448,o1
olfr1449,o1
olfr1450,o1
olfr1454,o1
olfr1457,o1
olfr1458,o1
olfr1459,o1
olfr1461,o1
olfr1462,o1
olfr1463,o1
olfr1465,o1
olfr1466,o1
olfr1467,o1
olfr1469,o1
olfr1471,o1
olfr1474,o1
olfr1477,o1
olfr1480,o1
olfr1484,o1
olfr1487,o1
olfr1489,o1
olfr1490,o1
olfr1491,o1
olfr1493-ps1,o1
olfr1494,o1
olfr1495,o1
olfr1496,o1
olfr1497,o1
olfr1499,o1
olfr1500,o1
olfr1501,o1
olfr1504,o1
olfr1505,o1
ostf1,o1
opalin,o1
otud5,o1
otc,o1
ocrl,o1
olfr1320,o1
olfr1321,o1
olfr1322,o1
olfr1323,o1
olfr1324,o1
opn1mw,o1
olfr1326-ps1,o1
olfr1325,o1
obp1a,o1
obp1b,o1
ophn1,o1
ogt,o1
ofd1,o1
sox17,s0
st18,s0
sntg1,s0
sgk3,s0
snhg6,s0
sulf1,s0
slco5a1,s0
sbspon,s0
stau2,s0
smap1,s0
sdhaf4,s0
sema4c,s0
slc9a4,s0
slc9a2,s0
slc40a1,s0
slc39a10,s0
stat4,s0
stat1,s0
stk17b,s0
sf3b1,s0
satb2,s0
spats2l,s0
sgo2a,s0
stradb,s0
sumo1,s0
spag16,s0
smarcal1,s0
slc11a1,s0
stk36,s0
slc23a3,s0
stk16,s0
speg,s0
stk11ip,s0
slc4a3,s0
sgpp2,s0
scg2,s0
serpine2,s0
slc19a3,s0
sphkap,s0
slc16a14,s0
sp110,s0
sp140,s0
sp100,s0
spata3,s0
sag,s0
spp2,s0
sh3bp4,s0
scly,s0
sned1,s0
sept2,s0
stk25,s0
st8sia4,s0
slco4c1,s0
slco6c1,s0
slco6d1,s0
serpinb5,s0
serpinb12,s0
serpinb13,s0
serpinb3a,s0
serpinb3d,s0
serpinb3b,s0
serpinb3c,s0
serpinb11,s0
serpinb7,s0
serpinb2,s0
serpinb8,s0
sctr,s0
steap3,s0
slc35f5,s0
srgap2,s0
slc26a9,s0
slc41a1,s0
slc45a3,s0
sox13,s0
snrpe,s0
syt2,s0
shisa4,s0
swt1,s0
smg7,s0
shcbp1l,s0
stx6,s0
soat1,s0
sec16b,s0
serpinc1,s0
suco,s0
scyl3,s0
sele,s0
sell,s0
selp,s0
slc19a2,s0
sft2d2,s0
sh2d1b2,s0
sh2d1b1,s0
spata46,s0
sdhc,s0
slamf7,s0
slamf1,s0
slamf6,s0
slamf9,s0
slamf8,s0
spta1,s0
sdccag8,s0
smyd3,s0
sccpdh,s0
stum,s0
sde2,s0
srp9,s0
susd4,s0
slc30a10,s0
spata17,s0
smyd2,s0
spata45,s0
slc30a1,s0
sertad4,s0
syt14,s0
suv39h2,s0
sephs1,s0
sec61a2,s0
sfmbt2,s0
st8sia6,s0
stam,s0
slc39a12,s0
skida1,s0
spag6,s0
spopl,s0
stpg3,s0
slc34a3,s0
ssna1,s0
sapcd2,s0
sohlh1,s0
snapc4,s0
sec16a,s0
snhg7os,s0
surf6,s0
surf1,s0
surf2,s0
surf4,s0
stkld1,s0
slc2a6,s0
sardh,s0
sardhos,s0
spaca9,s0
setx,s0
slc27a4,s0
sptan1,s0
set,s0
spout1,s0
sh3glb2,s0
swi5,s0
slc25a25,s0
st6galnac4,s0
st6galnac6,s0
sh2d3c,s0
stxbp1,s0
slc2a8,s0
stom,s0
strbp,s0
scai,s0
stam2,s0
slc4a10,s0
slc38a11,s0
scn3a,s0
scn2a,s0
scn1a,s0
scn9a,s0
scn7a,s0
stk39,s0
spc25,s0
ssb,s0
sp5,s0
slc25a12,s0
sp3,s0
sp3os,s0
sp9,s0
scrn3,s0
sestd1,s0
selenoh,s0
serping1,s0
smtnl1,s0
slc43a1,s0
slc43a3,s0
ssrp1,s0
slc39a13,s0
spi1,s0
slc35c1,s0
syt13,s0
slc1a2,s0
slc5a12,s0
slc12a6,s0
scg5,s0
spred1,s0
srp14,s0
spint1,s0
snap23,s0
stard9,s0
strc,s0
serinc4,s0
serf2,s0
spg11,s0
sord,s0
shf,s0
slc28a2,s0
slc30a4,s0
sqor,s0
sema6d,s0
slc24a5,s0
slc12a1,s0
shc4,s0
secisbp2l,s0
slc27a2,s0
sppl2a,s0
snrnp200,s0
stard7,s0
spdye4c,s0
slc20a1,s0
sirpa,s0
stk35,s0
snrpb,s0
slc4a11,s0
siglec1,s0
spef1,s0
smox,s0
slc23a2,s0
snap25,s0
slx4ip,s0
sptlc3,s0
sel1l2,s0
snrpb2,s0
snx5,s0
sec23b,s0
smim26,s0
slc24a3,s0
sstr4,s0
syndig1,s0
sdcbp2,s0
snph,s0
slc52a3,s0
scrt2,s0
srxn1,s0
sox12,s0
sun5,s0
snta1,s0
spag4,s0
scand1,s0
sla2,s0
soga1,s0
samhd1,s0
src,s0
snhg11,s0
slc32a1,s0
srsf6,s0
sgk2,s0
serinc3,s0
stk4,s0
svs2,s0
svs3b,s0
svs4,s0
svs3a,s0
svs6,s0
svs5,s0
slpi,s0
sdc4,s0
sys1,s0
spint3,s0
spint4,s0
spint5,s0
snx21,s0
spata25,s0
slc12a5,s0
slc35c2,s0
slc13a3,s0
slc2a10,s0
sulf2,s0
stau1,s0
slc9a8,s0
spata2,s0
snai1,s0
sall4,s0
spo11,s0
stx16,s0
sycp2,s0
ss18l1,s0
slco4a1,s0
slc17a9,s0
srms,s0
stmn3,s0
samd10,s0
sox18,s0
stmn2,s0
slc10a5,s0
snx16,s0
slc7a12,s0
sirpb1a,s0
sirpb1b,s0
sirpb1c,s0
spata16,s0
slc2a2,s0
samd7,s0
sec62,s0
skil,s0
slc7a14,s0
sox2,s0
spata5,s0
spry1,s0
slc25a31,s0
sclt1,s0
slc7a11,s0
setd7,s0
stoml3,s0
supt20,s0
smad9,s0
sertm1,s0
spg20,s0
sohlh2,s0
serp1,s0
selenot,s0
siah2,s0
sucnr1,s0
slc33a1,s0
ssr3,s0
shox2,s0
schip1,s0
smc4,s0
sptssb,s0
sis,s0
slitrk3,s0
serpini2,s0
serpini1,s0
sfrp2,s0
sh3d19,s0
sh2d2a,s0
smg5,s0
slc25a44,s0
sema4a,s0
ssr2,s0
syt11,s0
scamp3,s0
slc50a1,s0
shc1,s0
she,s0
slc39a1,s0
slc27a3,s0
snapin,s0
s100a1,s0
s100a13,s0
s100a14,s0
s100a16,s0
s100a2,s0
s100a3,s0
s100a4,s0
s100a5,s0
s100a6,s0
s100a7a,s0
s100a8,s0
s100a9,s0
sprr2a1,s0
sprr2a2,s0
sprr2a3,s0
sprr2b,s0
sprr2d,s0
sprr2e,s0
sprr2f,s0
sprr2h,s0
sprr2i,s0
sprr2j-ps,s0
sprr2k,s0
sprr1b,s0
sprr3,s0
sprr1a,s0
sprr4,s0
smcp,s0
s100a11,s0
s100a10,s0
snx27,s0
selenbp2,s0
selenbp1,s0
scnm1,s0
sema6c,s0
setdb1,s0
sf3b4,s0
sv2a,s0
sec22b,s0
spag17,s0
spag17os,s0
slc22a15,s0
sycp1,s0
sike1,s0
syt6,s0
slc16a1,s0
st7l,s0
slc16a4,s0
slc6a17,s0
strip1,s0
sypl2,s0
sort1,s0
sars,s0
stxbp3,s0
slc25a54,s0
slc25a24,s0
s1pr1,s0
slc30a7,s0
sass6,s0
slc35a3,s0
snx7,s0
slc44a3,s0
synpo2,s0
sec24d,s0
sec24b,s0
sgms2,s0
slc9b2,s0
slc9b1,s0
slc39a8,s0
stpg2,s0
selenof,s0
sh3glb1,s0
syde2,s0
ssx2ip,s0
spata1,s0
samd13,s0
st6galnac5,s0
st6galnac3,s0
slc44a5,s0
srsf11,s0
sdr16c5,s0
sdr16c6,s0
sdcbp,s0
slc26a7,s0
slc7a13,s0
srsf12,s0
spaca1,s0
slc35a1,s0
smim8,s0
smim27,s0
smu1,s0
spink4,s0
sigmar1,s0
stoml2,s0
sit1,s0
spag8,s0
spaar,s0
slc25a51,s0
shb,s0
stra6l,s0
sec61b,s0
stx17,s0
smc2os,s0
smc2,s0
slc44a1,s0
svep1,s0
susd1,s0
snx30,s0
slc46a2,s0
slc31a2,s0
slc31a1,s0
snapc3,s0
sh3gl2,s0
saxo1,s0
saxo1os,s0
slc24a2,s0
sgip1,s0
slc35d1,s0
ssbp3,s0
slc1a7,s0
scp2,s0
spata6,s0
slc5a9,s0
skint8,s0
skint7,s0
skint1,s0
skint4,s0
skint3,s0
skint9,s0
skint2,s0
skint10,s0
skint6,s0
skint5,s0
skint11,s0
stil,s0
slc6a9,s0
st3gal3,s0
szt2,s0
slc2a1,s0
svbp,s0
scmh1,s0
slfnl1,s0
smap2,s0
sf3a3,s0
snip1,s0
stk40,s0
sh3d21,s0
sfpq,s0
smim12,s0
s100pbp,s0
sync,s0
spocd1,s0
serinc2,s0
snrnp40,s0
sdc3,s0
srsf4,s0
snhg12,s0
sesn2,s0
smpdl3b,s0
stx12,s0
sytl1,s0
slc9a1,s0
sfn,s0
sh3bgrl3,s0
slc30a2,s0
stmn1,s0
selenon,s0
syf2,s0
srrm1,s0
stpg1,s0
srsf10,s0
sh2d5,s0
sdhb,s0
spata21,s0
szrd1,s0
srarp,s0
spen,s0
slc25a34,s0
srm,s0
slc25a33,s0
spsb1,s0
slc2a5,s0
slc2a7,s0
slc45a1,s0
smim1,s0
ski,s0
slc35e2,s0
ssu72,s0
sdf4,s0
samd11,s0
steap2,s0
steap1,s0
steap4,s0
sri,s0
slc25a40,s0
speer1,s0
sema3d,s0
sema3a,s0
speer3,s0
sema3e,s0
speer4e,s0
speer4d,s0
speer4cos,s0
speer4c,s0
speer4f2,s0
speer4f1,s0
sema3c,s0
slc26a5,s0
srpk2,s0
slc4a2,s0
smarcd3,s0
speer4a,s0
speer4b,s0
shh,s0
selenoi,s0
slc35f6,s0
slc5a6,s0
slc30a3,s0
snx17,s0
supt7l,s0
slc4a1ap,s0
slc5a1,s0
spon2,s0
slbp,s0
sh3bp2,s0
sh3tc1,s0
sorcs2,s0
stk32b,s0
stx18,s0
slc2a9,s0
slit2,s0
sod3,s0
sepsecs,s0
slc34a2,s0
sel1l3,s0
smim20,s0
stim2,s0
smim14,s0
slc30a9,s0
shisa3,s0
slain2,s0
slc10a4,s0
sgcb,s0
spata18,s0
scfd2,s0
srd5a3,s0
srp72,s0
spink2,s0
stap1,s0
sult1b1,s0
sult1d1,s0
sult1e1,s0
smr3a,s0
smr2,s0
slc4a4,s0
sdad1,s0
scarb2,s0
stbd1,s0
shroom3,s0
sowahb,s0
sept11,s0
sec31a,s0
slc10a6,s0
sparcl1,s0
spp1,s0
slc26a1,s0
srrd,s0
sez6l,s0
sgsm1,s0
sart3,s0
selplg,s0
ssh1,s0
svop,s0
sppl3,s0
srsf9,s0
sirt4,s0
srrm4os,s0
srrm4,s0
suds3,s0
sdsl,s0
sds,s0
slc8b1,s0
sh2b3,s0
setd1b,s0
sbno1,s0
snrnp35,s0
scarb1,s0
slc15a4,s0
stx2,s0
sfswap,s0
sept14,s0
sumf2,s0
sbds,s0
syna,s0
stx1a,s0
styxl1,s0
srrm3,s0
srrm3os,s0
ssc4d,s0
sh2b2,s0
serpine1,s0
srrt,s0
slc12a9,s0
sap25,s0
smok3a,s0
smok3c,s0
stag3,s0
sun1,s0
snx8,s0
sdk1,s0
slc29a4,s0
spdye4b,s0
spdye4a,s0
smurf1,s0
slc46a3,s0
slc7a1,s0
stard13,s0
samd9l,s0
sgce,s0
slc25a13,s0
sem1,s0
sdhaf3,s0
st7,s0
slc13a1,s0
spam1,s0
snd1,s0
smo,s0
strip2,s0
ssmem1,s0
slc35b4,s0
stra8,s0
slc23a4,s0
slc13a4,s0
svopl,s0
slc37a3,s0
ssbp1,s0
sval2,s0
sval1,s0
sval3,s0
sva,s0
sspo,s0
svs1,s0
stk31,s0
snx10,s0
skap2,s0
scrn1,s0
snca,s0
smarcad1,s0
serbp1,s0
smyd1,s0
st3gal5,s0
sftpb,s0
sh2d6,s0
suclg1,s0
sema4f,s0
slc4a5,s0
stambp,s0
spr,s0
sfxn5,s0
